source_id,source,page,chinese_date,western_date,old_placename_chinese,modern_placename_chinese,event_type_chinese,event_name,event_description,primary_source_1,primary_source_2,notes
10612024,SLSY,267,弘治四年,1491,兰阳,,,,十月戊午，黄河溢。《明孝宗实录》,,,《行水金鉴》引张文魁墓志称“河决兰阳”
10612025,SLSY,268,弘治五年,1492,张秋、封丘金龙口等处,,,,秋七月，张秋河决。时间溢沛梁之东，兰阳、郓城诸县皆被水患，复决杨家、金龙等口东注，溃黄陵岗，下张秋堤。,,,
10612026,SLSY,268,弘治七年,1494,张秋,,,,春二月，河复决张秋。《明史纪事本末》,,,《南河全考》称六年决张秋东堤
10612027,SLSY,268,弘治九年,1496,中牟等县,,,,十月戊戌，户部奏：河南中牟、兰阳、仪封、考城四县，以河决民田尽没。《明孝宗实录》,,,
10612028,SLSY,268,弘治十一年,1498,归德,,,,七月壬子工部管河员外郎谢缉言：……今黄河上流于归德小坝子等处冲决，与黄河别支会流，经宿州、睢宁等处，通由南宿迁小河口流入漕河。《明孝宗实录》,,,
10612029,SLSY,268,弘治十三年,1500,归德丁家道口,,,,河南巡抚都御史郑龄奏：……今丁家道口上下，河决堤岸者十有二处，共阔三百余丈，而河道淤塞者三十余里。《明孝宗实录》,,,
10612030,SLSY,268,弘治十五年,1502,,,,,商丘旧治在南，弘治十五年圮于河。《明史·地理志》,,,
10612031,SLSY,268,弘治十七年,1504,曹县,,,,郭鋐奏：徐州小浮桥一带，河道干涸，有妨粮运，盖由曹县河决，上流淤浅所致。《明孝宗实录》,,,
10612032,SLSY,268,弘治十八年,1505,,,,,河忽北徙三百里，至宿迁小河口。《明史·河渠志》,,,
10613001,SLSY,276,正德三年,1508,,,,,黄河又北徙三百里，至徐州小浮桥……入漕河。《明史·河渠志》,,,
10613002,SLSY,276,正德四年,1509,曹县等,,,,六月，河又北徙一百二十里，至沛县飞云桥，俱入漕河。因单、丰二县，河窄水溢，决黄陵岗，尚家等口。……九月又决曹县梁靖等口，直抵单县，人畜死者，房屋冲塌者甚重。《明武宗实录》,,,
10613003,SLSY,276,正德八年,1513,仪封黄陵岗,,,,六月，河复决黄陵岗。《明史·河渠志》,,,
10613004,SLSY,276,正德十年,1515,陈家口,,,,六月壬戌，添设山东兖州府同知、直隶大名府通判，长垣、东明、曹县、城武四县主簿各一员，专管修河，以河决陈家等口，为患甚剧，从巡抚山东都御史赵璜等奏也。《明武宗实录》,,,
10613005,SLSY,276,正德十一年,1516,城武,,,,九月辛卯，黄河决，冲没城武县。《明武宗实录》,,,
10613006,SLSY,276,正德十四年,1519,城武、单县,,,,城武：正德十四年五月因河决改迁。单：旧城在南，正德十四年五月因河决改迁。《明史·地理志》,,,
10613007,SLSY,276,嘉靖五年,1526,沛县等地,,,,是年，黄河上流骤溢，东北至沛县庙道口，截运河，注鸡鸣台口，入昭阳湖。……河之出飞云桥者漫而北，淤数十里，河水没丰县，徙治避之。《明史·河渠志》,,,
10613008,SLSY,276,嘉靖六年,1528,曹、单等县,,,,河决曹、单、城武杨家、梁靖二口，吴士举庄，冲入鸡鸣台，夺运河。《明史·河渠志》,,,
10613009,SLSY,276,嘉靖七年,1528,,,,,河决，淤庙道口三十余里。《明史·河渠志》,,,
10613010,SLSY,276,嘉靖九年,1530,曹县胡村寺,,,,本年六月以来，河决曹县胡村寺东，冲开一道，阔三里有余，东南至本县贾家坝入古迹黄河。……胡村寺东北冲开一道，阔一里有余，又分二支，东南支经虞城县至砀山县，合古迹黄河出徐州；东北支经单县长堤至鱼台县，漫为坡水，傍谷亭入运河。《明世宗实录》,,,
10613011,SLSY,277,嘉靖十三年,1534,兰阳、夏邑,,,,是岁，河决赵皮寨入淮，谷亭流绝，庙道口复淤。……已而河忽自夏邑大丘、回村等集冲数口，转向东北，流经萧县，下徐州小浮桥。《明史·河渠志》,,,
10613012,SLSY,277,嘉靖十九年,1540,睢州野鸡岗,,,,黄河南徙，决野鸡岗，由涡河经亳州入淮。 《明史·河渠志》,,,
10613013,SLSY,277,嘉靖二十六年,1547,曹县,,,,河决曹县，水入城二尺，漫金乡、鱼台、定陶、城武，冲谷亭。《明史·河渠志》,,,
10613014,SLSY,277,嘉靖三十一年,1552,徐州,,,,九月，河决徐州房村集至邳州新安、运道淤阻五十里。《明史·河渠志》,,,
10613015,SLSY,277,嘉靖三十四年,1555,沛县飞云桥,,,,正月丙辰，工部尚书吴鹏奏：迩者黄河冲决飞云桥，于是昭阳湖水柜淤为平阜。《明世宗实录》,,,
10613016,SLSY,277,嘉靖三十七年,1558,曹县新集,,,,至是曹县新集遂决，趋东北段家口，析而为六，……俱由运河至徐洪。又分一支由砀山坚城集下郭贯楼，析而为五，……亦由小浮桥会徐洪。《明史·河渠志》,,,
10613017,SLSY,277,嘉靖四十四年,1565,沛县,,,,河决沛县，上下二百余里运道俱淤。 《明史·河渠志》,,,
10613018,SLSY,277,嘉靖四十五年,1566,沛县,,,,河复决沛县，败马家桥堤。 《明史·河渠志》,,,
10613019,SLSY,277,隆庆三年,1569,沛县,,,,七月壬午，河决沛县，自考城、虞城、曹、单、丰、沛抵徐，俱罹其害，漂没田庐不可胜数。《明穆宗实录》,,,
10613020,SLSY,277,隆庆四年,1570,邳州,,,,九月，河复决邳州，自睢宁白浪浅至宿迁小河口，淤百八十里。《明史·河渠志》,,,
10613021,SLSY,277,隆庆五年,1571,,,,,四月甲午，河复决邳州，自曲头集至王家口，新堤多坏。《明穆宗实录》四月，乃自灵堂双沟而下，北决三口，南决八口，支流散溢，大势下睢宁出小河口，而匙头湾八十里正河悉淤。《明史·河渠志》,,,
10614001,SLSY,283,万历元年,1573,徐州房村,,,,河决房村。《明史·河渠志》,,,
10614002,SLSY,283,万历二年,1574,,,,,秋，淮、河并溢。 《明史·河渠志》,,,
10614003,SLSY,283,万历三年,1575,砀山、桃源崔镇,,,,八月丁丑，河决砀山及邵家口、曹家庄、韩登家等处。《明神宗实录》河决崔镇，清江正河淤淀。 《明史·河渠志》,,,
10614004,SLSY,283,万历四年,1576,丰、沛等地,,,,河决韦家楼，又决沛县缕水堤、丰、曹二县长堤，丰、沛、徐州、睢宁、金乡、鱼台、曹、单田庐漂溺无算。《明史·河渠志》,,,
10614005,SLSY,283,万历五年,1577,桃源崔镇,,,,封丘、偃师、东明、长垣屡被冲决。 《明史·河渠志》,,,
10614006,SLSY,283,万历十五年,1587,封丘等地,,,,封丘、偃师、东明、长垣屡被冲决。 《明史·河渠志》,,,
10614007,SLSY,283,万历十七年,1589,祥符兽医口,,,,黄河暴涨，决兽医口月堤，漫李景高口新堤，冲入夏镇内河，坏田庐，没人民无算。 《明史·河渠志》,,,
10614008,SLSY,283,万历十八年,1590,徐州,,,,大溢，徐州水积城中者逾年，众议迁城改河。 《明史·河渠志》,,,
10614009,SLSY,283,万历十九年,1591,山阳,,,,山阳复河决。 《明史·河渠志》,,,
10614010,SLSY,283,万历二十一年,1593,单县黄堌口,,,,五月大雨，河决单县黄堌口，一由徐州出小浮桥，一由旧河达镇口闸。邳城陷水中。 《明史·河渠志》,,,
10614011,SLSY,283,万历二十五年,1597,单县黄堌口,,,,四月，河复大决黄堌口。 《明史·河渠志》,,,
10614012,SLSY,284,万历二十九年,1601,商丘萧家口,,,,开归大水，河涨商丘，决萧家口，全河尽南注。 《明史·河渠志》,,,
10614013,SLSY,284,万历三十一年,1603,单县、曹县等地,,,,河大决单县苏家庄及曹县缕堤，又决沛县四铺口太行堤，灌昭阳湖，入夏镇，横冲运道。 《明史·河渠志》,,,
10614014,SLSY,284,万历三十二年,1604,丰县,,,,是秋，河决丰县，由昭阳湖穿李家港口，出镇口，上灌南阳，而单县决口复溃，鱼台、济宁间平地成湖。 《明史·河渠志》,,,
10614015,SLSY,284,万历三十四年,1606,萧县,,,,六月，河决萧县郭懓楼人字口，北支至茶城、镇口。 《明史·河渠志》,,,
10614016,SLSY,284,万历三十五年,1607,单县等地,,,,决单县。 《明史·河渠志》巡河御史黄吉士查勘回奏：……今岁勘阅，正值秋水泛涨，四望弥漫，杨村集以下，陈家楼以上，两岸堤岸冲决多口，徐属州县汇为巨浸，而萧、砀受害更深。《明神宗实录》,,,
10614017,SLSY,284,万历三十九年,1611,徐州狼矢沟,,,,六月，河决徐州狼矢沟。 《明史·河渠志》,,,
10614018,SLSY,284,万历四十年,1612,徐州,,,,九月，决徐州三山，冲缕堤二百八十丈，遥堤百七十余丈，梨林铺以下二十里正河悉淤为平陆。 《明史·河渠志》,,,
10614019,SLSY,284,万历四十二年,1614,灵璧陈铺,,,,决灵璧陈铺。 《明史·河渠志》,,,
10614020,SLSY,284,万历四十四年,1616,徐州、开封等地,,,,五月，复决狼矢沟，由蛤鳗、周柳诸湖入泇河，出直口，复与黄会。六月，决开封陶家店、张家湾，由会城大堤下陈留，入亳州涡河。 《明史·河渠志》,,,
10614021,SLSY,285,万历四十七年,1619,阳武脾沙岗,,,,九月，决阳武脾沙岗，由封丘、曹、单至考城，复入旧河。 《明史·河渠志》,,,
10614022,SLSY,285,天启元年,1621,灵璧,,,,河决灵璧双沟、黄铺，由永姬湖出白洋、小河口，仍与黄会，故道湮涸。 《明史·河渠志》,,,
10614023,SLSY,285,天启三年,1623,徐州,,,,决徐州青田、大龙口，徐、邳、灵、睢河并淤。 《明史·河渠志》五月己亥，以河决尽蠲睢宁县粮。《明熹宗实录》,,,
10614024,SLSY,285,天启四年,1624,徐州,,,,六月，决徐州魁山堤，东北灌州城，城中水深一丈三尺。 《明史·河渠志》,,,
10614025,SLSY,285,天启六年,1626,淮安,,,,七月，河决淮安，逆入骆马湖，灌邳、宿。 《明史·河渠志》,,,
10614026,SLSY,285,天启七年,1627,露铺,,,,崇祯三年二月辛亥，总督河道李若星疏奏：……露铺决口始于天启七年丁卯之忧，迄今四年于兹，涓涓不止，渐成巨川。《崇祯长编》,,,
10614027,SLSY,285,崇祯二年,1629,曹县、睢宁,,,,春，河决曹县十四铺口。四月，决睢宁，至七月中，城尽圮。 《明史·河渠志》,,,
10614028,SLSY,285,崇祯四年,1631,原武、封丘,,,,夏，河决原武湖村铺，又决封丘荆隆口，败曹县塔儿湾太行堤。六月，黄淮交涨，海口壅塞，河决建义诸口，下灌兴化、盐城，水深二丈，村落尽漂没。 《明史·河渠志》,,,
10614029,SLSY,285,崇祯五年,1632,孟津口及泗州等地,,,,六月壬申，河决孟津口，横浸数百里。 《明史·五行志》八月癸未，直隶巡按饶京疏报：黄河漫涨，泗州、虹县、宿迁、桃源、沭阳、赣榆、山阳、清河、邳州、盱眙、临淮、高邮、兴化、宝应诸州县尽为淹没。《崇祯长编》,,,
10614030,SLSY,286,崇祯七年,1634,沛县,,,,六月甲戌，河决沛县之满坝及陈岸水口。《崇祯长编》,,,
10614031,SLSY,286,崇祯十年,1637,,,,,六月辛酉，以河水溃溢，将道厅官文运衡、陈六辛合分别降处。《崇祯长编》,,,
10614032,SLSY,286,崇祯十五年,1642,开封,,,,河之决口有二：一为朱家寨，宽二里许，……一为马家口，宽一里余。……两口相距三十里，至汴堤之外，合为一流，决一大口，直冲汴城以去。 《明史·河渠志》,,,
10615001,SLSY,323,顺治元年,1644,温县,,,,秋，决温县。《清史稿·河渠志》伏秋汛发，北岸小宋口、曹家寨堤溃，河水漫曹、单、金乡、鱼台四县，自兰阳入运河，田庐尽没。 《清史稿·杨方兴传》,,,
10615002,SLSY,323,顺治二年,1645,考城,,,,夏，决考城，又决王家园，……七月，决流通集，一趋曹，单及南阳入运，一趋塔儿湾、魏家湾，侵淤运道，下游徐、邳、淮、扬亦多冲决。 《清史稿·河渠志》,,,
10615003,SLSY,324,顺治五年,1648,兰阳,,,,决兰阳。 《清史稿·河渠志》,,,
10615004,SLSY,324,顺治七年,1650,封丘荆隆口、祥符朱源塞,,,,八月，决封丘荆隆、祥符朱源寨，直注沙湾，溃运堤，挟汶由大清河入海。 《清史稿·河渠志》,,,
10615005,SLSY,324,顺治九年,1652,封丘、邳州,,,,决封丘大王庙，冲圮县城，水由长垣趋东昌，坏安平堤，北入海。是年复决邳州，又决祥符朱源寨。 《清史稿·河渠志》,,,《清史稿·杨方兴传》作十年
10615006,SLSY,324,顺治十一年,1654,封丘,,,,复决大王庙。 《清史稿·河渠志》,,,《黄河年表》引《山东通志》作堵口垂成，复决
10615007,SLSY,324,顺治十四年,1657,祥符槐疙疸,,,,决祥符槐疙疸，随塞。 《清史稿·河渠志》,,,是年决口，据朱之锡《河防疏略》称，尚有陈留孟家埠
10615008,SLSY,324,顺治十五年,1658,山阳、阳武,,,,决山阳柴沟姚家湾，旋塞。复决阳武慕家楼。 《清史稿·河渠志》,,,
10615009,SLSY,324,顺治十七年,1660,陈留、虞城,,,,决陈留郭家埠、虞城罗家口、随塞。 《清史稿·河渠志》,,,
10616001,SLSY,328,康熙元年,1662,曹县、武陟、睢宁、开封等,,,,五月，决曹县石香炉、武陟大村、睢宁孟家湾。六月，决开封黄练集，灌祥符、中牟、阳武、杞、通许、尉氏、扶沟七县。七月，再决归仁堤。 《清史稿·河渠志》,,,
10616002,SLSY,328,康熙二年,1663,睢宁,,,,决睢宁武官营及朱家营。 《清史稿·河渠志》,,,
10616003,SLSY,328,康熙三年,1664,杞县、祥符、睢宁等县,,,,决杞县及祥符阎家寨，再决朱家营，旋塞。 《清史稿·河渠志》,,,
10616004,SLSY,328,康熙四年,1665,安东,,,,四月，河决上游，灌虞城、永城、夏邑，又决安东茆良口。 《清史稿·河渠志》,,,《黄河年表》引《虞城县志》作决虞城土楼、待宾寺等处
10616005,SLSY,328,康熙六年,1667,桃源、萧县,,,,决桃源烟墩、萧县石将军庙，逾年塞之。 《清史稿·河渠志》,,,
10616006,SLSY,328,康熙七年,1668,桃源,,,,又决桃源黄家嘴，已塞复决，沿河州县悉受水患。 《清史稿·河渠志》,,,
10616007,SLSY,328,康熙八年,1669,清河,,,,决清河三汊口。 《清史稿·河渠志》,,,
